dbname,table_name,alert_seconds,alert_rowcount,alert_event,alert_solution,alert_sample_query,alert_querycount
,t_rslocal_localhost@107442664@81185158@,10.91322500,1828475,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698245504,1
,t_rslocal_localhost@113353288@80823173@,10.91322500,40345,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698245504,1
data_lake,outbound_line_invoice,10.90905500,18421,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703038375,7
data_lake,#sku_filter_actual,10.88794900,636048,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",701883198,6
dw,active_users_split_counts_cube_weekly,10.85480500,17938,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703365288,9
,t_rslocal_localhost@8318429@80823173@,10.81388400,5008701,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697979788,6
dw,mat_material,10.76103600,129343,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703084019,10
dw,planning_customer,10.75670800,82,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703323532,20
,onboarding_jv_first_30_behaviors_final_tbl_20241022_prod_clone_2,10.75507900,1400056,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698165668,7
,konp,10.75269800,32,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697706934,31
,product_line,10.70849500,31701,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697948749,17
dw,onboarding_jv_clone_stage_02,10.70388700,1200048,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",700076349,6
dw,t_rslocal_localhost@45494652@80823173@,10.67056000,98652355,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698824569,7
dw,ipl_allocation_c2,10.65198500,181043,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703208975,24
,eine,10.65164900,68,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697761350,53
data_lake,smoothie_actual,10.57500800,144096,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703094516,12
dw,onboarding_jv_first_30_behaviors_final_tbl_20241022_prod_clone_2_bkp_2025_mar_01,10.57255300,1400056,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",700076616,7
dev,t_rslocal_localhost@91504805@81334900@,10.37202100,1538,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703401221,2
,subscription_plans,10.35144400,3144800,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697747990,1
,t_rslocal_localhost@111621013@80823173@,10.21092400,13889,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698289511,3
,t_rslocal_localhost@68692830@80823173@,10.21092400,13889,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698289511,3
,orders_by_date,10.18992600,97982,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697840601,10
data_lake,selligent_communication_domain,10.10582200,552368,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703107600,46
,knvv,10.00804300,1,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698292879,1
,customer_product,10.00571200,226304,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698189620,7
dw,t_rslocal_localhost@113353288@81334900@,9.97571100,72880,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",700351795,1
dw,t_rslocal_localhost@107442664@81395197@,9.97571100,4468963,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",700351795,1
dw,t_rslocal_localhost@67280886@80823173@,9.94902600,22504,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699516643,3
dw,t_rslocal_localhost@111617970@80823173@,9.94902600,22504,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699516643,3
dw,onboarding_jv_test_sessions_2022_till_28_new_1,9.71761700,400016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698939635,2
dw,onboarding_jv_clone_stage_05,9.71512400,1200048,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702527279,6
dw,onboarding_jv_first_30_behaviors_final_tbl_20241022_prod_clone_2_bkp_2025_feb_27,9.66253700,1400056,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698978557,7
,t_rslocal_localhost@46298397@80823173@,9.62066200,6030,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698060645,3
,survey_response,9.55762300,73864,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698207990,2
,t_rslocal_localhost@91504805@80823173@,9.52056700,106117,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698039024,7
data_lake,marm,9.51243700,171,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702050858,27
,payment_customer,9.46276500,1024032,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698229374,7
dw,mltv_c_users_with_reg_machines_no_projects_cut,9.36256800,412024,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699681456,3
,t_rslocal_localhost@130449958@81173561@,9.21993000,101402,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698149847,8
data_lake,netstock_snop_history,9.17203000,84056,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703025107,7
dw,t_rslocal_localhost@7362422@81334900@,9.11835400,2450323,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,702891343,2
dw,t_rslocal_localhost@111621291@81334900@,9.02166300,512,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703388631,16
dw,t_rslocal_localhost@6591892@81334900@,9.01681700,182656,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702996755,4
data_lake,sales_report_summary_sales,8.90989500,15257,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703293505,12
,ad_clicked,8.81957200,7,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698253355,5
,selligent_cricut_user_id,8.77902000,612032,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697948213,4
,awsdms_changes7ce5f25f45230ce1,8.75662400,12048,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698293846,160
data_lake,knvv,8.74475100,1,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702790179,1
,marm,8.70796600,100,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698251903,8
dw,t_rslocal_localhost@111621017@80823173@,8.70522400,10973,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699592791,9
dw,event_dqm_platform_event_aggregates,8.62043600,70586,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699094330,4
,asp_sales_data_sku_customer,8.56682100,600024,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697760340,3
dw,mltv_c_users_with_reg_machines_with_projects_cut,8.54685200,412024,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699681390,3
data_lake,netstock_demand_future,8.49443900,84056,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703023587,7
dw,t_rslocal_localhost@111621291@80823173@,8.39748500,160,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699514856,5
dw,currency,8.14707800,25020,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703318543,67
,t_rslocal_localhost@37780517@80823173@,8.13287700,4645787,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,697866688,1
dw,t_rslocal_localhost@111612542@80823173@,8.07571300,17104,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699431837,3
data_lake,mv_tbl__int_content_v1_imagechanged__0,8.05687600,382064,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702769104,163
dw,user_events_dates,7.86571200,96063,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702895605,8
,stripe_invoice_line_items,7.85795000,412024,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697898370,3
dw,t_rslocal_localhost@107442437@81467886@,7.83039300,696,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",701088297,9
,$push_notifications_userdevice,7.79329800,212016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698082764,2
,onboarding_jv_clone_stage_27,7.77309300,1200048,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698159127,6
dw,t_rslocal_localhost@90419338@80823173@,7.71268000,0,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699234203,13
data_lake,point_of_sale_deleted,7.62207100,5419,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702531936,20
,udm_registrations_atheja_testing,7.58261900,612032,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698039371,4
,point_of_sale_deleted,7.51873200,33526,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698286011,6
,asp_sales_data_sku_customer_level_6,7.50802500,600024,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697760516,3
data_lake,$cricut_recommendation_user_recos_v2_new,7.44646700,212016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699075629,2
data_lake,stpo,7.43079600,6,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702701891,3
dw,t_rslocal_localhost@36501784@80823173@,7.32225800,27717521,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,699493789,2
,udm_project_cuts_delta,7.28712800,412024,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697753300,3
data_lake,rapid_outbound_detailed,7.27377500,144096,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702919081,12
data_lake,rapid_orders_by_date,7.26778900,144096,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702917564,12
data_lake,netstock_snop_future,7.25922500,84056,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703023516,7
,fdfiep,7.20113000,136,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703402825,60
,sales_flash_sold,7.17790700,24016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698068629,2
,neo4j_project_aggregate,7.12837700,412024,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698214868,3
,inbound_invoice,7.10128700,1172,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697913628,4
,t_rslocal_localhost@90419338@80823173@,7.05235800,0,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698069916,6
,csoh_v2_sell_through,7.03810900,24016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698104302,2
dw,t_rslocal_localhost@37780517@81334900@,6.99887300,0,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703134086,33
,sell_in_proxy,6.86587600,24016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698094533,2
,$esf_order_discount,6.82443400,800032,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697992100,4
dw,t_rslocal_localhost@111621013@80823173@,6.76562300,23982,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699510539,5
dw,t_rslocal_localhost@68692830@80823173@,6.76562300,23982,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699510539,5
,t_rslocal_localhost@37780517@80823173@,6.57069600,32528292,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,698161234,7
personalization,projects,6.50132700,27510,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703365519,8
,subscriptions,6.49973600,121,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698257139,4
dw,t_rslocal_localhost@111619172@81334900@,6.41257200,4285,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703281548,5
dw,t_rslocal_localhost@131067572@81675946@,6.35561900,301721,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703336959,11
dw,t_rslocal_localhost@130873143@81521755@,6.32488500,270218,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",701557308,9
dw,t_rslocal_localhost@130488516@81196500@,6.28360400,8320,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698308654,5
dw,t_rslocal_localhost@130798771@81456106@,6.28304000,24363,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",700838044,1
dw,t_rslocal_localhost@131030803@81652317@,6.27226400,31504,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702958892,9
,asp_base_data_sku_customer,6.23283800,400016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697760177,2
,asp_base_data_sku_plant,6.21196700,400016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697760165,2
,payment_customer,6.16257500,76295720,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,697974194,1
dw,t_rslocal_localhost@32363027@80823173@,6.14161900,16950680,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,699523804,6
data_lake,image_earnings_details,6.13970900,600024,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703142933,3
dw,t_rslocal_localhost@8346315@81532151@,6.07479000,2959664,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702284888,3
,$workflow_status_log,6.06061100,612032,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697964459,4
,t_rslocal_localhost@111621017@80823173@,6.04791000,6241,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698289273,5
,entitlement_cartridge_set_items,6.03530300,400016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697972231,2
,asp_sales_data_sku_customer_demand_plan,5.96215400,600024,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697760376,3
,content_workflow,5.94325000,20774,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698119544,2
data_lake,$subscriptions_subscription_order,5.91130800,84056,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703226747,7
,purchase_completed,5.76101300,5,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698253401,5
dw,t_rslocal_localhost@18809675@80823173@,5.70898800,1714989,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698773509,4
,t_rslocal_localhost@130488516@81196500@,5.68473900,15612,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698277126,2
,promo_calendar,5.57713900,850720,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698075786,5
dw,t_rslocal_localhost@15420507@80823173@,5.57378300,106080,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699501340,9
,t_rslocal_localhost@7362422@80823173@,5.55279300,1346661,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,697753140,1
dw,t_rslocal_localhost@8346315@81248345@,5.45564500,2944387,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699386997,3
,purchase_started,5.43305800,7,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698253377,5
,t_rslocal_localhost@18809675@80823173@,5.37316800,11734457,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,697998823,2
personalization,images,5.34731600,12002,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699715665,2
,t_rslocal_localhost@111617430@80823173@,5.31209100,4527,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698289273,3
dw,csoh_v2_alloy_data,5.27917800,0,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703241772,59
,t_rslocal_localhost@111612542@80823173@,5.08876800,11366,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698079394,2
,t_rslocal_localhost@55221986@81166135@,5.05353100,109834,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698175016,4
,asp_sales_data_sku_plant,5.04823000,600024,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697760257,3
dw,t_rslocal_localhost@32363027@80823173@,5.00534500,24609,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699275552,2
,price_adjustment,4.96386600,23163,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697950552,14
dw,t_rslocal_localhost@130499336@81206095@,4.95773300,44732,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698443184,7
dw,t_rslocal_851725644085:dc3aaf51-149d-4b26-8db2-ae787605551b@391850@716097@,4.95156300,5,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703316470,1
dw,t_rslocal_localhost@8346315@81673960@,4.89300100,2839040,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703126774,2
data_lake,$subscriptions_subscription_status,4.84781800,84056,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703227348,7
dw,matillion_task_history,4.78207600,1543,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",701093676,1
,t_rslocal_localhost@111621291@80823173@,4.75442400,96,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698287474,3
,lips_cdc,4.70702900,110,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698293804,14
,asp_base_data_sku_customer_level_6,4.61822500,400016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697760284,2
dw,t_rslocal_localhost@130890929@81533295@,4.54112200,57060,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",701771187,2
data_lake,ata_shipments,4.51155200,33401,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703173692,49
,$workflowstatuslog,4.47522400,612032,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697907657,4
,$glyph_attribute,4.41156000,400016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697961619,2
,t_rslocal_localhost@111619761@80823173@,4.32126000,742,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698094657,7
dw,t_rslocal_localhost@130750952@81418245@,4.30532000,43068,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",700522937,6
dw,t_rslocal_localhost@130714926@81384523@,4.28786900,64900,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",700257353,3
,order_detail_shipping,4.25957100,87246998,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,697972870,1
,t_rslocal_localhost@130411584@81148059@,4.24987600,55630,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697829008,13
data_lake,t_rslocal_localhost@7510824@81334900@,4.21719300,29226,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703289064,40
dw,t_rslocal_localhost@130983083@81609710@,4.18144700,26048,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702536159,2
,daily_active_users,4.17158800,399509,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697752620,1
,outbound_line_invoice,4.11675700,3390,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697908745,1
dw,t_rslocal_localhost@8346315@81454655@,4.09879300,2877685,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",701516146,3
,outbound_invoice,4.06118300,565,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697913237,3
,machine_registration,4.05040400,158145,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698264520,2
data_lake,payment,4.03625500,13959733,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,703013609,3
,t_rslocal_localhost@36501784@80823173@,3.96879900,13852637,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,697984906,1
data_lake,$netstock_supply_future,3.96420300,36024,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",701648734,3
dw,t_rslocal_localhost@107442437@81545477@,3.90608300,232,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702586701,2
dw,t_rslocal_localhost@130798473@81456405@,3.85877000,286152,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",700966504,9
dw,t_rslocal_localhost@6591892@80823173@,3.78540100,91328,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699387521,2
dw,t_rslocal_localhost@30260010@80823173@,3.77842900,1,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698350701,1
,user_survey_answer,3.71049300,19450,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698252704,3
,images,3.66755400,2,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698295562,2
dw,t_rslocal_localhost@6253533@80823173@,3.66729900,467561,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699599046,2
,t_rslocal_localhost@32363027@80823173@,3.65613100,12108,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698253396,2
,asp_base_data_sku_customer_demand_plan,3.55372000,400016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697760270,2
,extract,3.54216800,11988,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698208341,1
data_lake,cut_session_windows,3.46898700,481038,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",701406757,6
,t_rslocal_localhost@29490406@80823173@,3.46302900,5857,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697951986,2
,t_rslocal_localhost@29496309@80823173@,3.46302900,5857,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697951986,2
dw,marketing_interaction,3.45408200,19810,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698766956,1
dw,onboarding_jv_test_sessions_2022_till_06_new,3.43072400,400016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703286669,2
,neo4j_user_to_user_relationship,3.40810300,278476,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698215640,4
data_lake,$esf_order,3.39232300,220647,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699320956,22
,domo_unload_log,3.38278800,40885,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698289973,200
,t_rslocal_localhost@8346315@81171657@,3.33240500,2862090,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697979788,2
,planning_customer,3.32827100,13,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698277126,1
dw,t_rslocal_localhost@131064575@81673248@,3.32022700,23026,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703250750,2
data_lake,netstock_supply_future,3.31387900,36024,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",701781016,3
,onboarding_user_with_null_user_details_dup_non_dup_test_01,3.30536300,400016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698158476,2
